country,country_code,report_year,top_1_share_pretax,next_9_share_pretax,middle_40_share_pretax,poorest_50_share_pretax,top_10_share_pretax
Barbados,BRB,2021,21.199999,27.369999,37.38,14.059999,48.569998
Barbados,BRB,2022,21.199999,27.369999,37.38,14.059999,48.569998
Barbados,BRB,2023,21.199999,27.369999,37.38,14.059999,48.569998
Belarus,BLR,1993,8.25,20.24,42.78,28.73,28.49
Belarus,BLR,1995,12.12,21.46,43.19,23.23,33.58
Belarus,BLR,1999,11.77,24.349998,43.52,20.36,36.119998
Belarus,BLR,2000,12.17,24.02,42.989998,20.82,36.19
Belarus,BLR,2001,11.61,23.55,42.82,22.01,35.16
Belarus,BLR,2002,11.72,23.4,42.64,22.24,35.12
Belarus,BLR,2003,10.34,23.25,43.56,22.84,33.59
Belarus,BLR,2004,9.68,22.76,43.7,23.86,32.44
Belarus,BLR,2005,9.75,22.91,43.81,23.53,32.66
Belarus,BLR,2006,9.94,22.88,43.62,23.55,32.82
Belarus,BLR,2007,11.8,23.39,42.64,22.16,35.19
Belarus,BLR,2008,11.53,22.92,43.059998,22.480001,34.45
Belarus,BLR,2009,11.13,22.91,42.67,23.28,34.04
Belarus,BLR,2010,9.690001,23.710001,43.35,23.25,33.400002
Belarus,BLR,2011,12.139999,23.34,43,21.51,35.479999
Belarus,BLR,2012,11.33,22.630001,42.84,23.199999,33.960001
Belarus,BLR,2013,10.03,21.67,42.78,25.52,31.7
Belarus,BLR,2014,10.35,22.43,42.48,24.74,32.78
Belarus,BLR,2015,8.71,22.26,43.489998,25.54,30.97
Belarus,BLR,2016,9.2,22.19,43.059998,25.55,31.39
Belarus,BLR,2017,9.86,22,43.05,25.099998,31.86
Belarus,BLR,2018,9.58,22.130001,42.789997,25.510002,31.710001
Belarus,BLR,2022,9.26,22.300001,43,25.440002,31.560001
Belarus,BLR,2023,9.25,22.300001,43,25.45,31.550001
Belgium,BEL,1985,7.53,24.34,46.73,21.4,31.87
Belgium,BEL,1988,9.049999,24.99,45.489998,20.47,34.039999
Belgium,BEL,1991,7.88,24.59,46.219997,21.31,32.47
Belgium,BEL,1992,7.61,24.42,46.84,21.14,32.03
Belgium,BEL,1993,7.58,24.51,46.63,21.269999,32.09
Belgium,BEL,1994,8.23,24.83,46.18,20.76,33.06
Belgium,BEL,1995,8.1,24.41,46.42,21.07,32.51
Belgium,BEL,1996,8.389999,24.519999,46.38,20.710001,32.909998
Belgium,BEL,1997,8.2699995,24.39,46.43,20.91,32.6599995
Belgium,BEL,1998,8.14,24.449999,46.99,20.43,32.589999
Belgium,BEL,1999,8.18,24.349998,46.8,20.67,32.529998
Belgium,BEL,2000,8.23,24.41,47.34,20.029999,32.64
Belgium,BEL,2001,7.99,24.24,47.440002,20.33,32.23
Belgium,BEL,2002,7.67,23.87,47.77,20.7,31.54
Belgium,BEL,2003,7.6800003,23.87,48.32,20.13,31.5500003
Belgium,BEL,2004,8.61,23.47,47.27,20.65,32.08
Belgium,BEL,2005,8.44,23.289999,47.28,20.99,31.729999
Belgium,BEL,2006,8.64,23.43,46.87,21.07,32.07
Belgium,BEL,2007,9.42,23.51,46,21.07,32.93
Belgium,BEL,2008,8.429999,22.91,46.62,22.04,31.339999
Belgium,BEL,2009,7.44,23.23,47.52,21.81,30.67
Belgium,BEL,2010,7.6,23.53,47.65,21.22,31.13
Belgium,BEL,2011,7.9000006,23.08,47.41,21.61,30.9800006
Belgium,BEL,2012,8.24,23.199999,47.43,21.13,31.439999
Belgium,BEL,2013,8.21,23.32,47.04,21.43,31.53
Belgium,BEL,2014,8.389999,23.53,47.13,20.95,31.919999
Belgium,BEL,2015,8.5,23.37,47.19,20.95,31.87
Belgium,BEL,2016,8.690001,23.41,46.61,21.3,32.100001
Belgium,BEL,2017,8.5,23.26,46.84,21.39,31.76
Belgium,BEL,2022,8.4,23.93,46.17,21.51,32.33
Belgium,BEL,2023,8.45,23.92,46.129997,21.5,32.37
Belize,BLZ,2022,17.87,33.94,37.81,10.37,51.81
Belize,BLZ,2023,17.87,33.94,37.81,10.37,51.81
Benin,BEN,2003,15.99,32.07,36.87,15.05,48.06
Benin,BEN,2011,15.150001,36.16,35.81,12.88,51.310001
Benin,BEN,2015,17.5,37.22,33.809998,11.469999,54.72
Benin,BEN,2022,12.639999,30.36,39.94,17.05,42.999999
Benin,BEN,2023,12.639999,30.36,39.94,17.05,42.999999
Bermuda,BMU,1980,8.81,26.359999,43.239998,21.6,35.169999
Bermuda,BMU,1981,8.95,26.31,43.18,21.56,35.26
Bermuda,BMU,1982,9.099999,26.249998,43.14,21.51,35.349997
Bermuda,BMU,1983,9.25,26.199999,43.079998,21.47,35.449999
Bermuda,BMU,1984,9.4,26.140001,43.04,21.43,35.540001
Bermuda,BMU,1985,9.55,26.089998,42.98,21.38,35.639998
Bermuda,BMU,1986,9.71,26.03,42.92,21.33,35.74
Bermuda,BMU,1987,9.87,25.97,42.87,21.289999,35.84
Bermuda,BMU,1988,10.03,25.92,42.809998,21.24,35.95
Bermuda,BMU,1989,10.2,25.85,42.76,21.189999,36.05
Bermuda,BMU,1990,10.37,25.79,42.69,21.14,36.16
Bermuda,BMU,1991,10.65,25.82,42.39,21.14,36.47
Bermuda,BMU,1992,10.91,25.87,42.1,21.13,36.78
Bermuda,BMU,1993,11.17,25.9,41.79,21.13,37.07
Bermuda,BMU,1994,11.42,25.93,41.52,21.119999,37.35
Bermuda,BMU,1995,11.66,25.97,41.260002,21.119999,37.63
Bermuda,BMU,1996,11.89,26,40.99,21.119999,37.89
Bermuda,BMU,1997,12.12,26.03,40.73,21.11,38.15
Bermuda,BMU,1998,12.34,26.06,40.49,21.11,38.4
Bermuda,BMU,1999,12.549999,26.089998,40.239998,21.11,38.639997
Bermuda,BMU,2000,12.76,26.12,40.02,21.1,38.88
Bermuda,BMU,2001,13.14,26.62,39.6,20.65,39.76
Bermuda,BMU,2002,13.51,27.1,39.19,20.2,40.61
Bermuda,BMU,2003,13.879999,27.57,38.79,19.76,41.449999
Bermuda,BMU,2004,14.23,28.04,38.4,19.33,42.27
Bermuda,BMU,2005,14.58,28.490002,38.02,18.92,43.070002
Bermuda,BMU,2006,14.920001,28.93,37.65,18.51,43.850001
Bermuda,BMU,2007,15.25,29.37,37.27,18.109999,44.62
Bermuda,BMU,2008,15.57,29.789999,36.91,17.720001,45.359999
Bermuda,BMU,2009,15.889999,30.199999,36.57,17.34,46.089998
Bermuda,BMU,2010,16.2,30.61,36.219997,16.97,46.81
Bermuda,BMU,2011,16.18,30.829998,36.129997,16.859999,47.009998
Bermuda,BMU,2012,16.16,31.029999,36.04,16.76,47.189999
Bermuda,BMU,2013,16.140001,31.23,35.95,16.67,47.370001
Bermuda,BMU,2014,16.12,31.420002,35.89,16.58,47.540002
Bermuda,BMU,2015,16.11,31.59,35.79,16.5,47.7
Bermuda,BMU,2016,16.09,31.77,35.73,16.42,47.86
Bermuda,BMU,2017,16.07,31.93,35.66,16.34,48
Bermuda,BMU,2018,16.060001,32.09,35.600002,16.26,48.150001
Bermuda,BMU,2019,16.050001,32.23,35.530003,16.19,48.280001
Bermuda,BMU,2020,16.03,32.38,35.460003,16.12,48.41
Bermuda,BMU,2021,16.03,32.38,35.460003,16.12,48.41
Bermuda,BMU,2022,16.03,32.38,35.460003,16.12,48.41
Bermuda,BMU,2023,16.03,32.38,35.460003,16.12,48.41
Bhutan,BTN,2003,17.93,30.989998,37.760002,13.320001,48.919998
Bhutan,BTN,2007,15.800001,28.960001,40.2,15.05,44.760002
Bhutan,BTN,2012,18.69,28.68,37.58,15.05,47.37
Bhutan,BTN,2017,15.710001,27.09,41.100002,16.11,42.800001
Bhutan,BTN,2022,13.93,27.669998,41.940002,16.45,41.599998
Bhutan,BTN,2023,13.959999,27.61,41.98,16.46,41.569999
Bolivia,BOL,2022,17.87,33.94,37.81,10.37,51.81
Bolivia,BOL,2023,17.87,33.94,37.81,10.37,51.81
Bonaire Sint Eustatius and Saba,BES,1980,23.75,32.190002,35.87,8.190001,55.940002
Bonaire Sint Eustatius and Saba,BES,1981,23.64,32.29,35.9,8.16,55.93
Bonaire Sint Eustatius and Saba,BES,1982,23.53,32.4,35.94,8.13,55.93
Bonaire Sint Eustatius and Saba,BES,1983,23.42,32.510002,35.97,8.1,55.930002
Bonaire Sint Eustatius and Saba,BES,1984,23.31,32.61,36.01,8.070001,55.92
Bonaire Sint Eustatius and Saba,BES,1985,23.19,32.73,36.04,8.030001,55.92
Bonaire Sint Eustatius and Saba,BES,1986,23.07,32.85,36.09,8,55.92
Bonaire Sint Eustatius and Saba,BES,1987,22.949999,32.96,36.12,7.96,55.909999
Bonaire Sint Eustatius and Saba,BES,1988,22.83,33.079998,36.16,7.9300003,55.909998
Bonaire Sint Eustatius and Saba,BES,1989,22.71,33.21,36.21,7.8599997,55.92
Bonaire Sint Eustatius and Saba,BES,1990,22.58,33.34,36.26,7.83,55.92
Bonaire Sint Eustatius and Saba,BES,1991,22.57,33.23,36.3,7.8900003,55.8
Bonaire Sint Eustatius and Saba,BES,1992,22.550001,33.149998,36.37,7.9300003,55.699999
Bonaire Sint Eustatius and Saba,BES,1993,22.54,33.059998,36.44,7.9700003,55.599998
Bonaire Sint Eustatius and Saba,BES,1994,22.53,32.97,36.489998,8,55.5
Bonaire Sint Eustatius and Saba,BES,1995,22.52,32.88,36.559998,8.04,55.4
Bonaire Sint Eustatius and Saba,BES,1996,22.51,32.8,36.62,8.070001,55.31
Bonaire Sint Eustatius and Saba,BES,1997,22.5,32.71,36.68,8.110001,55.21
Bonaire Sint Eustatius and Saba,BES,1998,22.490002,32.63,36.73,8.14,55.120002
Bonaire Sint Eustatius and Saba,BES,1999,22.480001,32.550003,36.8,8.18,55.030004
Bonaire Sint Eustatius and Saba,BES,2000,22.470001,32.47,36.86,8.21,54.940001
Bonaire Sint Eustatius and Saba,BES,2001,22.310001,32.460003,36.98,8.26,54.770004
Bonaire Sint Eustatius and Saba,BES,2002,22.16,32.440002,37.09,8.299999,54.600002
Bonaire Sint Eustatius and Saba,BES,2003,22.02,32.43,37.22,8.349999,54.45
Bonaire Sint Eustatius and Saba,BES,2004,21.89,32.41,37.31,8.389999,54.3
Bonaire Sint Eustatius and Saba,BES,2005,21.76,32.4,37.41,8.429999,54.16
Bonaire Sint Eustatius and Saba,BES,2006,21.64,32.390003,37.5,8.46,54.030003
Bonaire Sint Eustatius and Saba,BES,2007,21.529999,32.370003,37.6,8.5,53.900002
Bonaire Sint Eustatius and Saba,BES,2008,21.42,32.36,37.69,8.53,53.78
Bonaire Sint Eustatius and Saba,BES,2009,21.31,32.350002,37.77,8.57,53.660002
Bonaire Sint Eustatius and Saba,BES,2010,21.21,32.34,37.86,8.6,53.55
Bonaire Sint Eustatius and Saba,BES,2011,21.199999,31.830002,37.8,9.17,53.030001
Bonaire Sint Eustatius and Saba,BES,2012,21.199999,31.32,37.75,9.74,52.519999
Bonaire Sint Eustatius and Saba,BES,2013,21.199999,30.8,37.69,10.3,51.999999
Bonaire Sint Eustatius and Saba,BES,2014,21.199999,30.300001,37.65,10.86,51.5
Bonaire Sint Eustatius and Saba,BES,2015,21.189999,29.800001,37.59,11.41,50.99
Bonaire Sint Eustatius and Saba,BES,2016,21.189999,29.300001,37.55,11.97,50.49
Bonaire Sint Eustatius and Saba,BES,2017,21.189999,28.8,37.49,12.51,49.989999
Bonaire Sint Eustatius and Saba,BES,2018,21.18,28.32,37.44,13.06,49.5
Bonaire Sint Eustatius and Saba,BES,2019,21.18,27.829998,37.41,13.6,49.009998
Bonaire Sint Eustatius and Saba,BES,2020,21.199999,27.369999,37.38,14.059999,48.569998
Bonaire Sint Eustatius and Saba,BES,2021,21.199999,27.369999,37.38,14.059999,48.569998
Bonaire Sint Eustatius and Saba,BES,2022,21.199999,27.369999,37.38,14.059999,48.569998
Bonaire Sint Eustatius and Saba,BES,2023,21.199999,27.369999,37.38,14.059999,48.569998
Bosnia and Herzegovina,BIH,1980,7.4900002,22.98,49.649998,19.88,30.4700002
Bosnia and Herzegovina,BIH,1981,7.4900002,22.99,49.649998,19.869999,30.4800002
Bosnia and Herzegovina,BIH,1982,7.4900002,22.99,49.649998,19.869999,30.4800002
Bosnia and Herzegovina,BIH,1983,7.4900002,22.98,49.649998,19.88,30.4700002
Bosnia and Herzegovina,BIH,1984,7.48,22.99,49.649998,19.89,30.47
Bosnia and Herzegovina,BIH,1985,7.48,22.99,49.649998,19.89,30.47
Bosnia and Herzegovina,BIH,1986,7.48,22.98,49.64,19.89,30.46
Bosnia and Herzegovina,BIH,1987,7.48,22.98,49.64,19.9,30.46
Bosnia and Herzegovina,BIH,1990,7.48,22.98,49.63,19.9,30.46
Bosnia and Herzegovina,BIH,2001,8.57,23.22,48.67,19.54,31.79
Bosnia and Herzegovina,BIH,2004,8.6,25.099998,48.09,18.21,33.699998
Bosnia and Herzegovina,BIH,2007,8.070001,24.76,48.51,18.66,32.830001
Bosnia and Herzegovina,BIH,2011,9.75,24.76,47.31,18.189999,34.51
Bosnia and Herzegovina,BIH,2015,10,24.74,47.03,18.23,34.74
Bosnia and Herzegovina,BIH,2022,9.33,24.66,47.5,18.5,33.99
Bosnia and Herzegovina,BIH,2023,9.38,24.65,47.48,18.49,34.03
Botswana,BWA,1985,24.69,36.21,30.73,8.37,60.9
Botswana,BWA,1993,28.32,37.58,27.43,6.6699996,65.9
Botswana,BWA,2002,28.21,41.33,25.330002,5.14,69.54
Botswana,BWA,2009,29.6,37.6,26.339998,6.46,67.2
Botswana,BWA,2015,22.66,36.26,32.390003,8.690001,58.92
Botswana,BWA,2022,22.6,36.289997,32.41,8.7,58.889997
Botswana,BWA,2023,22.67,36.26,32.38,8.690001,58.93
Brazil,BRA,2001,22.15,36.44,32.2,9.21,58.59
Brazil,BRA,2002,22.460001,37.11,31.330002,9.089999,59.570001
Brazil,BRA,2003,22.72,36.28,31.59,9.42,59
Brazil,BRA,2004,22.51,35.47,32.33,9.690001,57.98
Brazil,BRA,2005,22.939999,37.3,30.57,9.179999,60.239999
Brazil,BRA,2006,23.47,36.76,30.36,9.42,60.23
Brazil,BRA,2007,23.880001,34.760002,31.259998,10.1,58.640003
Brazil,BRA,2008,23.43,35.66,30.73,10.18,59.09
Brazil,BRA,2009,22.28,36.43,30.970001,10.31,58.71
Brazil,BRA,2010,23.49,35.989998,30.289999,10.2300005,59.479998
Brazil,BRA,2011,24.69,35.57,29.589998,10.16,60.26
Brazil,BRA,2012,25.420002,33.97,30.03,10.57,59.390002
Brazil,BRA,2013,23.68,34.72,30.829998,10.7699995,58.4
Brazil,BRA,2014,24.04,34.66,30.619999,10.679999,58.7
Brazil,BRA,2015,22.77,37.13,29.820002,10.28,59.9
Brazil,BRA,2016,21.119999,37.84,31.32,9.71,58.959999
Brazil,BRA,2017,20.900002,37.52,31.86,9.72,58.420002
Brazil,BRA,2018,20.69,37.4,32.15,9.76,58.09
Brazil,BRA,2019,20.34,36.719997,32.82,10.13,57.059997
Brazil,BRA,2022,21.13,38.08,31.66,9.12,59.21
Brazil,BRA,2023,21.13,38.08,31.66,9.12,59.21
British Virgin Islands,VGB,1980,23.75,32.190002,35.87,8.190001,55.940002
British Virgin Islands,VGB,1981,23.64,32.29,35.9,8.16,55.93
British Virgin Islands,VGB,1982,23.53,32.4,35.94,8.13,55.93
British Virgin Islands,VGB,1983,23.42,32.510002,35.97,8.1,55.930002
British Virgin Islands,VGB,1984,23.31,32.61,36.01,8.070001,55.92
British Virgin Islands,VGB,1985,23.19,32.73,36.04,8.030001,55.92
British Virgin Islands,VGB,1986,23.07,32.85,36.09,8,55.92
British Virgin Islands,VGB,1987,22.949999,32.96,36.12,7.96,55.909999
British Virgin Islands,VGB,1988,22.83,33.079998,36.16,7.9300003,55.909998
British Virgin Islands,VGB,1989,22.71,33.21,36.21,7.8599997,55.92
British Virgin Islands,VGB,1990,22.58,33.34,36.26,7.83,55.92
British Virgin Islands,VGB,1991,22.57,33.23,36.3,7.8900003,55.8
British Virgin Islands,VGB,1992,22.550001,33.149998,36.37,7.9300003,55.699999
British Virgin Islands,VGB,1993,22.54,33.059998,36.44,7.9700003,55.599998
British Virgin Islands,VGB,1994,22.53,32.97,36.489998,8,55.5
British Virgin Islands,VGB,1995,22.52,32.88,36.559998,8.04,55.4
British Virgin Islands,VGB,1996,22.51,32.8,36.62,8.070001,55.31
British Virgin Islands,VGB,1997,22.5,32.71,36.68,8.110001,55.21
British Virgin Islands,VGB,1998,22.490002,32.63,36.73,8.14,55.120002
British Virgin Islands,VGB,1999,22.480001,32.550003,36.8,8.18,55.030004
British Virgin Islands,VGB,2000,22.470001,32.47,36.86,8.21,54.940001
British Virgin Islands,VGB,2001,22.310001,32.460003,36.98,8.26,54.770004
British Virgin Islands,VGB,2002,22.16,32.440002,37.09,8.299999,54.600002
British Virgin Islands,VGB,2003,22.02,32.43,37.22,8.349999,54.45
British Virgin Islands,VGB,2004,21.89,32.41,37.31,8.389999,54.3
British Virgin Islands,VGB,2005,21.76,32.4,37.41,8.429999,54.16
British Virgin Islands,VGB,2006,21.64,32.390003,37.5,8.46,54.030003
British Virgin Islands,VGB,2007,21.529999,32.370003,37.6,8.5,53.900002
British Virgin Islands,VGB,2008,21.42,32.36,37.69,8.53,53.78
British Virgin Islands,VGB,2009,21.31,32.350002,37.77,8.57,53.660002
British Virgin Islands,VGB,2010,21.21,32.34,37.86,8.6,53.55
British Virgin Islands,VGB,2011,21.199999,31.830002,37.8,9.17,53.030001
British Virgin Islands,VGB,2012,21.199999,31.32,37.75,9.74,52.519999
British Virgin Islands,VGB,2013,21.199999,30.8,37.69,10.3,51.999999
British Virgin Islands,VGB,2014,21.199999,30.300001,37.65,10.86,51.5
British Virgin Islands,VGB,2015,21.189999,29.800001,37.59,11.41,50.99
British Virgin Islands,VGB,2016,21.189999,29.300001,37.55,11.97,50.49
British Virgin Islands,VGB,2017,21.189999,28.8,37.49,12.51,49.989999
British Virgin Islands,VGB,2018,21.18,28.32,37.44,13.06,49.5
British Virgin Islands,VGB,2019,21.18,27.829998,37.41,13.6,49.009998
British Virgin Islands,VGB,2020,21.199999,27.369999,37.38,14.059999,48.569998
British Virgin Islands,VGB,2021,21.199999,27.369999,37.38,14.059999,48.569998
British Virgin Islands,VGB,2022,21.199999,27.369999,37.38,14.059999,48.569998
British Virgin Islands,VGB,2023,21.199999,27.369999,37.38,14.059999,48.569998
Brunei,BRN,2005,12.52,23.47,44.09,19.93,35.99
Brunei,BRN,2011,12.809999,22.18,42.92,22.09,34.989999
Brunei,BRN,2016,13.71,22.67,42.42,21.199999,36.38
Brunei,BRN,2022,12.780001,22.83,42.85,21.529999,35.610001
Brunei,BRN,2023,12.93,22.8,42.77,21.5,35.73
Bulgaria,BGR,1980,8.299999,23.91,48.29,19.51,32.209999
Bulgaria,BGR,1981,8.299999,23.9,48.29,19.51,32.199999
Bulgaria,BGR,1982,8.299999,23.91,48.29,19.51,32.209999
Bulgaria,BGR,1983,8.309999,23.9,48.28,19.51,32.209999
Bulgaria,BGR,1984,8.33,23.9,48.260002,19.5,32.23
Bulgaria,BGR,1985,8.299999,23.9,48.29,19.51,32.199999
Bulgaria,BGR,1986,8.299999,23.9,48.29,19.51,32.199999
Bulgaria,BGR,1987,8.299999,23.91,48.29,19.51,32.209999
Bulgaria,BGR,1988,8.299999,23.91,48.29,19.51,32.209999
Bulgaria,BGR,1989,8.309999,23.9,48.29,19.51,32.209999
Bulgaria,BGR,1990,8.299999,23.91,48.29,19.51,32.209999
Bulgaria,BGR,1991,8.309999,23.9,48.28,19.51,32.209999
Bulgaria,BGR,1992,8.34,23.9,48.260002,19.5,32.24
Bulgaria,BGR,1993,8.32,23.890001,48.28,19.51,32.210001
Bulgaria,BGR,1994,8.32,23.91,48.260002,19.51,32.23
Bulgaria,BGR,1995,8.32,23.91,48.260002,19.5,32.23
Bulgaria,BGR,1996,8.63,23.880001,48.06,19.43,32.510001
Bulgaria,BGR,1997,9.11,23.91,47.7,19.28,33.02
Bulgaria,BGR,1998,9.46,23.970001,47.41,19.16,33.430001
Bulgaria,BGR,1999,9.79,23.99,47.18,19.03,33.78
Bulgaria,BGR,2000,10.09,23.9,46.94,19.07,33.99
Bulgaria,BGR,2001,10.41,23.880001,46.72,18.99,34.290001
Bulgaria,BGR,2006,10.71,23.95,46.53,18.8,34.66
Bulgaria,BGR,2009,13.04,23.199999,43.43,20.32,36.239999
Bulgaria,BGR,2010,13.4800005,23.05,43.73,19.74,36.5300005
Bulgaria,BGR,2011,13.9,22.75,43.579998,19.769999,36.65
Bulgaria,BGR,2012,15.43,23.3,42.71,18.57,38.73
Bulgaria,BGR,2013,13.65,23.23,43.17,19.949999,36.88
Bulgaria,BGR,2014,15.05,23.73,42.41,18.8,38.78
Bulgaria,BGR,2015,15.09,24.519999,41.96,18.43,39.609999
Bulgaria,BGR,2016,17.51,24.69,40.32,17.48,42.2
Bulgaria,BGR,2017,20.76,24.18,38.190002,16.869999,44.94
Bulgaria,BGR,2018,20.3,24.46,38.13,17.12,44.76
Bulgaria,BGR,2022,16.72,24.609999,40.34,18.34,41.329999
Bulgaria,BGR,2023,17.06,24.5,40.18,18.26,41.56
Burkina Faso,BFA,1994,21.05,36.32,31.66,10.9800005,57.37
Burkina Faso,BFA,1998,26.269999,35.11,28.130001,10.5,61.379999
Burkina Faso,BFA,2003,22.04,33.88,31.779999,12.3,55.92
Burkina Faso,BFA,2009,16.96,32.41,36.17,14.46,49.37
Burkina Faso,BFA,2014,14.290001,32.120003,37.05,16.529999,46.410004
Burkina Faso,BFA,2022,14.5199995,32.34,37.52,15.610001,46.8599995
Burkina Faso,BFA,2023,14.5199995,32.34,37.52,15.610001,46.8599995
Burundi,BDI,1992,17.44,32.66,36.46,13.429999,50.1
Burundi,BDI,1998,17.36,32.690002,36.489998,13.45,50.050002
Burundi,BDI,2006,12.620001,31.630001,38.350002,17.39,44.250002
Burundi,BDI,2013,14.55,33.199997,37.12,15.14,47.749997
Burundi,BDI,2022,14.280001,32.16,37.97,15.59,46.440001
Burundi,BDI,2023,14.280001,32.16,37.97,15.59,46.440001
Cambodia,KHM,2010,29.4,27.369999,33.26,9.969999,56.769999
Cambodia,KHM,2011,20.11,26.910002,39.32,13.67,47.020002
Cambodia,KHM,2012,18.63,27.369999,39.719997,14.27,45.999999
Cambodia,KHM,2013,20.730001,26.859999,38.16,14.25,47.59
Cambodia,KHM,2022,18.76,27.18,40.07,13.99,45.94
Cambodia,KHM,2023,19.04,26.97,40.01,13.98,46.01
Cameroon,CMR,1996,18.21,35.45,33.87,12.47,53.66
Cameroon,CMR,2001,18.92,32.27,35.440002,13.37,51.19
Cameroon,CMR,2007,15.5,34.29,37.34,12.88,49.79
Cameroon,CMR,2014,15.73,35.93,37.04,11.3,51.66
Cameroon,CMR,2022,13.13,34,39.649998,13.22,47.13
Cameroon,CMR,2023,13.13,34,39.649998,13.22,47.13
Canada,CAN,1980,7.63,22.42,47.98,21.97,30.05
Canada,CAN,1981,7.08,21.83,48.699997,22.390001,28.91
Canada,CAN,1982,7.0200005,21.47,49.079998,22.45,28.4900005
Canada,CAN,1983,7.39,21.47,49,22.14,28.86
Canada,CAN,1984,7.75,21.34,48.75,22.16,29.09
Canada,CAN,1985,7.66,21.529999,48.85,21.960001,29.189999
Canada,CAN,1986,7.8199997,21.83,49.239998,21.11,29.6499997
Canada,CAN,1987,8.06,21.84,49.02,21.07,29.9
Canada,CAN,1988,8.91,21.83,48.34,20.92,30.74
Canada,CAN,1989,9.52,21.95,48.170002,20.35,31.47
Canada,CAN,1990,9.309999,22.34,48.51,19.85,31.649999
Canada,CAN,1991,9.15,22.65,49.02,19.19,31.8
Canada,CAN,1992,9.25,22.62,49.149998,18.98,31.87
Canada,CAN,1993,9.6,22.92,49.149998,18.33,32.52
Canada,CAN,1994,9.63,23.07,49.09,18.21,32.7
Canada,CAN,1995,9.91,23.28,49.11,17.7,33.19
Canada,CAN,1996,10.440001,23.43,48.62,17.5,33.870001
Canada,CAN,1997,11.26,23.47,48.010002,17.26,34.73
Canada,CAN,1998,11.46,23.53,47.83,17.17,34.99
Canada,CAN,1999,11.900001,23.53,47.21,17.36,35.430001
Canada,CAN,2000,12.8,23.76,46.45,17,36.56
Canada,CAN,2001,12.76,23.78,46.11,17.36,36.54
Canada,CAN,2002,13.12,23.720001,45.989998,17.17,36.840001
Canada,CAN,2003,13.259999,23.84,45.809998,17.09,37.099999
Canada,CAN,2004,13.63,23.960001,45.4,17,37.590001
Canada,CAN,2005,14.219999,23.99,44.88,16.91,38.209999
Canada,CAN,2006,14.38,24.12,44.79,16.72,38.5
Canada,CAN,2007,14.46,24.1,44.74,16.699999,38.56
Canada,CAN,2008,13.68,24.050001,45.29,16.99,37.730001
Canada,CAN,2009,11.91,24.01,46.86,17.22,35.92
Canada,CAN,2010,12.58,24.11,46.309998,17,36.69
Canada,CAN,2011,12.4,24.16,46.39,17.05,36.56
Canada,CAN,2012,11.79,24.16,46.88,17.17,35.95
Canada,CAN,2013,11.77,24.21,46.89,17.13,35.98
Canada,CAN,2014,11.66,24.15,46.88,17.31,35.81
Canada,CAN,2015,11.75,23.82,47.13,17.29,35.57
Canada,CAN,2016,10.440001,24.08,47.79,17.69,34.520001
Canada,CAN,2017,10.78,24.21,47.43,17.57,34.99
Canada,CAN,2018,10.67,24.03,47.48,17.82,34.7
Canada,CAN,2022,11.93,24.55,46.27,17.25,36.48
Canada,CAN,2023,11.91,24.56,46.27,17.25,36.47
Cape Verde,CPV,2001,23.19,37.31,30.25,9.25,60.5
Cape Verde,CPV,2007,19.04,35.440002,34.2,11.32,54.480002
Cape Verde,CPV,2015,13.77,34.81,38.16,13.259999,48.58
Cape Verde,CPV,2022,13.77,34.81,38.16,13.259999,48.58
Cape Verde,CPV,2023,13.77,34.81,38.16,13.259999,48.58
Cayman Islands,CYM,1980,23.75,32.190002,35.87,8.190001,55.940002
Cayman Islands,CYM,1981,23.64,32.29,35.9,8.16,55.93
Cayman Islands,CYM,1982,23.53,32.4,35.94,8.13,55.93
Cayman Islands,CYM,1983,23.42,32.510002,35.97,8.1,55.930002
Cayman Islands,CYM,1984,23.31,32.61,36.01,8.070001,55.92
Cayman Islands,CYM,1985,23.19,32.73,36.04,8.030001,55.92
Cayman Islands,CYM,1986,23.07,32.85,36.09,8,55.92
Cayman Islands,CYM,1987,22.949999,32.96,36.12,7.96,55.909999
Cayman Islands,CYM,1988,22.83,33.079998,36.16,7.9300003,55.909998
Cayman Islands,CYM,1989,22.71,33.21,36.21,7.8599997,55.92
Cayman Islands,CYM,1990,22.58,33.34,36.26,7.83,55.92
Cayman Islands,CYM,1991,22.57,33.23,36.3,7.8900003,55.8
Cayman Islands,CYM,1992,22.550001,33.149998,36.37,7.9300003,55.699999
Cayman Islands,CYM,1993,22.54,33.059998,36.44,7.9700003,55.599998
Cayman Islands,CYM,1994,22.53,32.97,36.489998,8,55.5
Cayman Islands,CYM,1995,22.52,32.88,36.559998,8.04,55.4
Cayman Islands,CYM,1996,22.51,32.8,36.62,8.070001,55.31
Cayman Islands,CYM,1997,22.5,32.71,36.68,8.110001,55.21
Cayman Islands,CYM,1998,22.490002,32.63,36.73,8.14,55.120002
Cayman Islands,CYM,1999,22.480001,32.550003,36.8,8.18,55.030004
Cayman Islands,CYM,2000,22.470001,32.47,36.86,8.21,54.940001
Cayman Islands,CYM,2001,22.310001,32.460003,36.98,8.26,54.770004
Cayman Islands,CYM,2002,22.16,32.440002,37.09,8.299999,54.600002
Cayman Islands,CYM,2003,22.02,32.43,37.22,8.349999,54.45
Cayman Islands,CYM,2004,21.89,32.41,37.31,8.389999,54.3
Cayman Islands,CYM,2005,21.76,32.4,37.41,8.429999,54.16
